dataset_filter,feature_set,model_type,hyperparameters,feature_count,train_accuracy,validation_accuracy,validation_roc_auc,validation_log_loss,validation_brier_score,test_accuracy,test_roc_auc,test_log_loss,test_brier_score
all_games,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6814,0.6702,0.7306,0.6075,0.2097,0.6766,0.7365,0.6009,0.2072
all_games,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6814,0.6702,0.7306,0.6075,0.2097,0.6766,0.7365,0.6009,0.2072
all_games,era_adjusted_diff_only,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",17,0.7266,0.6638,0.728,0.6076,0.2099,0.676,0.737,0.6019,0.207
all_games,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",70,0.684,0.6691,0.7325,0.6076,0.21,0.6754,0.7412,0.5976,0.206
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.692,0.6589,0.7263,0.6076,0.2099,0.6803,0.7388,0.6006,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.692,0.6589,0.7264,0.6076,0.2099,0.6811,0.739,0.6004,0.2064
all_games,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6818,0.6721,0.728,0.6076,0.21,0.6745,0.7375,0.5987,0.2064
all_games,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6822,0.6724,0.7278,0.6077,0.2101,0.6735,0.7374,0.5989,0.2065
all_games,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6808,0.6682,0.7295,0.6077,0.2099,0.6739,0.7353,0.6015,0.2075
all_games,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6806,0.6702,0.7305,0.6077,0.2099,0.675,0.7346,0.6029,0.208
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6917,0.6598,0.7264,0.6078,0.2099,0.6811,0.7388,0.6007,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6917,0.6598,0.7263,0.6078,0.2099,0.6811,0.7388,0.6007,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6918,0.6595,0.7264,0.6078,0.2099,0.6811,0.7388,0.6007,0.2065
all_games,era_adjusted_diff_only,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",17,0.7229,0.6666,0.7281,0.6078,0.2099,0.6756,0.7364,0.6021,0.2072
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6918,0.6595,0.7263,0.6078,0.2099,0.6811,0.7388,0.6007,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6918,0.661,0.7263,0.6078,0.2099,0.6809,0.7388,0.6008,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6918,0.661,0.7263,0.6079,0.21,0.6809,0.7388,0.6008,0.2065
all_games,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.6838,0.6674,0.7318,0.6079,0.2102,0.6762,0.7407,0.5979,0.2061
all_games,minimal_strong_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",9,0.7157,0.6635,0.7271,0.6081,0.2103,0.6783,0.7365,0.6024,0.2072
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6833,0.6677,0.7317,0.6083,0.2103,0.675,0.741,0.598,0.2062
all_games,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",70,0.6829,0.6721,0.7315,0.6083,0.2101,0.6733,0.7393,0.5987,0.2064
regular_season_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.678,0.669,0.735,0.6085,0.2102,0.6794,0.7462,0.6002,0.2066
regular_season_only,minimal_era_adjusted_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",7,0.722,0.6575,0.7253,0.6085,0.2101,0.6747,0.7379,0.6019,0.2069
all_games,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6824,0.6707,0.7274,0.6085,0.2104,0.6722,0.7364,0.6002,0.2069
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6893,0.6644,0.7219,0.6089,0.2105,0.6737,0.7313,0.6039,0.2082
all_games,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6827,0.6669,0.7296,0.6093,0.2106,0.6737,0.7381,0.5992,0.2067
regular_season_only,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",70,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7475,0.5986,0.206
regular_season_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7475,0.5986,0.206
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6811,0.6655,0.7266,0.6095,0.2108,0.6714,0.739,0.5986,0.2062
regular_season_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7475,0.5986,0.206
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7475,0.5986,0.206
regular_season_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7475,0.5986,0.206
regular_season_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.678,0.669,0.7351,0.6095,0.2106,0.6794,0.7474,0.5986,0.206
regular_season_only,minimal_era_adjusted_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",7,0.7142,0.664,0.7245,0.6096,0.2105,0.671,0.735,0.6038,0.2077
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6904,0.6605,0.7223,0.61,0.211,0.6745,0.7316,0.6046,0.2085
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6896,0.658,0.7227,0.6102,0.2112,0.6768,0.7322,0.6043,0.2084
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6781,0.6676,0.7262,0.6105,0.2112,0.6737,0.7384,0.5998,0.2067
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6814,0.6687,0.7264,0.6106,0.2112,0.6745,0.739,0.5995,0.2065
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6808,0.6682,0.7263,0.6107,0.2112,0.6745,0.7387,0.5997,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.681,0.669,0.7263,0.6108,0.2113,0.6747,0.7388,0.5999,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6809,0.669,0.7264,0.6108,0.2113,0.6745,0.7388,0.5998,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.681,0.6684,0.7263,0.6108,0.2113,0.6747,0.7388,0.5999,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6809,0.669,0.7264,0.6108,0.2113,0.6745,0.7388,0.5998,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.681,0.6687,0.7263,0.6108,0.2113,0.6745,0.7388,0.5998,0.2066
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6809,0.669,0.7263,0.6108,0.2113,0.6745,0.7388,0.5998,0.2066
all_games,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.6742,0.6655,0.731,0.6111,0.2114,0.6725,0.7395,0.6044,0.2085
regular_season_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.68,0.6679,0.7328,0.6112,0.2113,0.6817,0.7383,0.6059,0.209
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6906,0.6591,0.7224,0.6113,0.2114,0.6772,0.7319,0.6055,0.2086
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6916,0.6589,0.7223,0.6114,0.2115,0.6781,0.7321,0.6055,0.2086
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6906,0.6583,0.7223,0.6115,0.2115,0.6772,0.732,0.6057,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6907,0.658,0.7223,0.6116,0.2115,0.6772,0.732,0.6057,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6909,0.6594,0.7222,0.6116,0.2116,0.6768,0.732,0.6058,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6908,0.6591,0.7222,0.6116,0.2116,0.6768,0.732,0.6058,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6909,0.6594,0.7222,0.6116,0.2116,0.6768,0.732,0.6058,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6909,0.6586,0.7222,0.6116,0.2116,0.6768,0.732,0.6058,0.2087
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6858,0.6655,0.7344,0.6118,0.2115,0.6739,0.7457,0.6004,0.2071
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7408,0.6027,0.2079
all_games,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",70,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7408,0.6027,0.2079
all_games,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7407,0.6027,0.2079
all_games,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7408,0.6027,0.2079
all_games,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7408,0.6027,0.2079
all_games,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.6742,0.6655,0.7311,0.612,0.2118,0.6725,0.7408,0.6027,0.2079
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6777,0.6652,0.7227,0.6121,0.212,0.6676,0.7322,0.6034,0.2084
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6879,0.6658,0.7355,0.6121,0.2117,0.6728,0.7474,0.6027,0.2081
all_games,minimal_era_adjusted_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",7,0.7172,0.6583,0.721,0.6128,0.212,0.6718,0.7309,0.6068,0.209
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6745,0.6655,0.7223,0.613,0.2123,0.6691,0.7317,0.6046,0.2089
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6768,0.6655,0.7224,0.6131,0.2123,0.6695,0.7319,0.6045,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6771,0.6649,0.7223,0.6132,0.2124,0.6695,0.7319,0.6046,0.2088
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6774,0.6649,0.7222,0.6132,0.2124,0.6683,0.7321,0.6044,0.2087
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6772,0.6649,0.7223,0.6132,0.2124,0.6695,0.7319,0.6046,0.2088
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6771,0.6657,0.7222,0.6133,0.2124,0.6697,0.732,0.6047,0.2088
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6771,0.6657,0.7222,0.6133,0.2124,0.6697,0.732,0.6047,0.2088
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6771,0.6657,0.7222,0.6133,0.2124,0.6697,0.732,0.6047,0.2088
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6771,0.6652,0.7221,0.6133,0.2124,0.6693,0.732,0.6047,0.2088
all_games,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6763,0.6649,0.7289,0.6136,0.2124,0.6747,0.7323,0.6096,0.2107
all_games,minimal_era_adjusted_diff,HistGradientBoosting,"{'max_iter': 300, 'learning_rate': 0.05}",7,0.7072,0.6569,0.7191,0.6137,0.2125,0.6687,0.7304,0.6067,0.2092
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6837,0.6611,0.7307,0.6143,0.2127,0.6649,0.7392,0.6062,0.2097
regular_season_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6748,0.6604,0.726,0.6149,0.2131,0.6704,0.7382,0.6059,0.2091
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6874,0.6625,0.7354,0.6154,0.213,0.6654,0.7467,0.6094,0.2108
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6856,0.6619,0.7316,0.6155,0.2132,0.6635,0.7408,0.6085,0.2108
all_games,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6708,0.6577,0.7219,0.6173,0.2143,0.6643,0.7313,0.6101,0.2111
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6878,0.6613,0.735,0.6179,0.2141,0.6522,0.7449,0.622,0.2158
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6876,0.6613,0.735,0.6183,0.2142,0.651,0.7448,0.6233,0.2164
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6841,0.6566,0.7315,0.6189,0.2146,0.6534,0.7399,0.6172,0.2143
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6872,0.6613,0.7349,0.6203,0.215,0.6407,0.7416,0.6387,0.2222
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.687,0.6622,0.735,0.6204,0.2151,0.6405,0.7412,0.6411,0.2231
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6866,0.6619,0.735,0.6205,0.2151,0.6405,0.7412,0.6408,0.223
regular_season_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6872,0.6619,0.7352,0.6214,0.2155,0.6397,0.7421,0.6405,0.223
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6851,0.6553,0.7309,0.6218,0.2158,0.6417,0.7375,0.6314,0.2199
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6849,0.6539,0.7309,0.6225,0.2161,0.6403,0.7372,0.6338,0.221
playoffs_only,regular_plus_playoff_context,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",70,0.7134,0.672,0.7525,0.6231,0.2163,0.6716,0.7314,0.607,0.2094
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.685,0.6555,0.7308,0.6235,0.2165,0.6315,0.7342,0.6454,0.2253
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6852,0.6564,0.7309,0.6237,0.2166,0.6303,0.733,0.65,0.2271
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6851,0.6553,0.7309,0.6238,0.2166,0.6296,0.7329,0.6508,0.2274
all_games,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6849,0.6539,0.7311,0.6244,0.2169,0.6288,0.7339,0.6495,0.227
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6362,0.62,0.6795,0.6379,0.2238,0.5851,0.6155,0.6782,0.2414
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6291,0.608,0.6797,0.6388,0.2243,0.5851,0.6189,0.6743,0.2402
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6397,0.58,0.6766,0.6396,0.2245,0.5821,0.614,0.6814,0.2425
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6403,0.58,0.6774,0.64,0.2247,0.594,0.6109,0.6831,0.2431
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6403,0.58,0.6776,0.6401,0.2247,0.594,0.6107,0.6832,0.2431
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6403,0.58,0.6779,0.6401,0.2247,0.594,0.6102,0.6834,0.2432
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6403,0.58,0.6778,0.6401,0.2247,0.594,0.6101,0.6834,0.2432
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6374,0.58,0.6756,0.6402,0.2248,0.5821,0.613,0.6808,0.2423
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",51,0.6262,0.636,0.6852,0.6403,0.2246,0.5851,0.6154,0.6718,0.2391
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.6268,0.632,0.6786,0.6415,0.2252,0.5821,0.6177,0.6734,0.2399
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.6274,0.608,0.6767,0.642,0.2255,0.5791,0.6254,0.6675,0.2376
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.6285,0.616,0.6777,0.6423,0.2257,0.5791,0.6189,0.6701,0.2388
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6297,0.644,0.6744,0.6433,0.226,0.594,0.6223,0.6676,0.2376
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6362,0.644,0.6716,0.6434,0.2262,0.5851,0.6204,0.6709,0.2388
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.635,0.648,0.6724,0.6437,0.2262,0.5881,0.622,0.6693,0.2383
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6327,0.644,0.6723,0.644,0.2263,0.5881,0.621,0.6696,0.2384
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6244,0.644,0.6722,0.6443,0.2263,0.591,0.6156,0.675,0.2404
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.6327,0.648,0.6722,0.6444,0.2265,0.5851,0.6208,0.6701,0.2386
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.625,0.624,0.6687,0.6444,0.2268,0.5881,0.6172,0.6719,0.2392
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6321,0.648,0.6716,0.6445,0.2265,0.5851,0.621,0.6702,0.2386
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6321,0.648,0.6716,0.6445,0.2265,0.5851,0.621,0.6702,0.2386
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6327,0.648,0.6711,0.6445,0.2265,0.591,0.6202,0.6701,0.2386
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6309,0.652,0.672,0.6446,0.2266,0.5881,0.6176,0.6723,0.2396
